patchid,label
SKI_0004_00_20230817_0055_1,"1,2,3,6,8"
SKI_0004_00_20230817_0055_2,"1,2,3,8"
SKI_0004_00_20230817_0055_3,"1,2,3,8"
SKI_0004_00_20230817_0055_4,"1,2,3,6,8"
SKI_0004_00_20230817_0055_5,"1,3,8"
SKI_0004_00_20230817_0055_6,"1,3,6,8"
SKI_0004_00_20230817_0055_7,"1,2,3,6,8"
SKI_0004_00_20230817_0055_8,"1,2,3,6,8"
SKI_0004_00_20230817_0055_9,"1,2,3,6,8"
SKI_0004_00_20230817_0055_10,"1,2,3,8"
SKI_0004_00_20230817_0055_11,"1,6,8"
SKI_0004_00_20230817_0055_12,"1,3,6,8"
SKI_0004_00_20230817_0055_13,"1,3,6,8"
SKI_0004_00_20230817_0055_14,"1,3,6"
SKI_0004_00_20230817_0055_15,"1,2,3,6,8"
SKI_0004_00_20230817_0055_16,"1,2,6,8"
SKI_0004_00_20230817_0055_17,"1,2,3,6,8"
SKI_0004_00_20230817_0055_18,"1,6,8"
SKI_0004_00_20230817_0055_19,"1,6,8"
SKI_0004_00_20230817_0055_20,"1,3,6,8"
SKI_0004_00_20230817_0055_21,"1,3,6,8"
SKI_0004_00_20230817_0055_22,"1,3,8"
SKI_0004_00_20230817_0055_23,"1,2,3,6,8"
SKI_0004_00_20230817_0055_24,"1,3,6,8"
SKI_0004_00_20230817_0055_25,"1,3,6,8"
SKI_0004_00_20230817_0055_26,"1,2,3,6,8"
SKI_0004_00_20230817_0055_27,"1,2,3,6,8"
SKI_0004_00_20230817_0055_28,"1,2,3,6,8"
SKI_0004_00_20230817_0055_29,"1,3,6,8"
SKI_0004_00_20230817_0055_30,"1,2,3,6,8"
SKI_0004_00_20230817_0055_31,"1,2,3,6,8"
SKI_0004_00_20230817_0055_32,"1,2,3,6,8"
SKI_0004_00_20230817_0055_33,"1,2,3,8"
SKI_0004_00_20230817_0055_34,"1,2,3,6,8"
SKI_0004_00_20230817_0055_35,"1,2,3,6,8"
SKI_0004_00_20230817_0056_1,1
SKI_0004_00_20230817_0056_2,1
SKI_0004_00_20230817_0056_3,1
SKI_0004_00_20230817_0056_4,1
SKI_0004_00_20230817_0056_5,1
SKI_0004_00_20230817_0056_6,1
SKI_0004_00_20230817_0056_7,"1,2,6"
SKI_0004_00_20230817_0056_8,"1,2,6"
SKI_0004_00_20230817_0056_9,1
SKI_0004_00_20230817_0056_10,1
SKI_0004_00_20230817_0056_11,1
SKI_0004_00_20230817_0056_12,"1,2,6"
SKI_0004_00_20230817_0056_13,"1,2,6"
SKI_0004_00_20230817_0056_14,1
SKI_0004_00_20230817_0056_15,1
SKI_0004_00_20230817_0056_16,1
SKI_0004_00_20230817_0056_17,"1,2,6"
SKI_0004_00_20230817_0056_18,"1,2,6"
SKI_0004_00_20230817_0056_19,"1,2"
SKI_0004_00_20230817_0056_20,"1,2"
SKI_0004_00_20230817_0056_21,1
SKI_0004_00_20230817_0056_22,1
SKI_0004_00_20230817_0056_23,"1,2"
SKI_0004_00_20230817_0056_24,1
SKI_0004_00_20230817_0056_25,2
SKI_0004_00_20230817_0056_26,1
SKI_0004_00_20230817_0056_27,"1,2"
SKI_0004_00_20230817_0056_28,2
SKI_0004_00_20230817_0056_29,2
SKI_0004_00_20230817_0056_30,2
SKI_0004_00_20230817_0056_31,1
SKI_0004_00_20230817_0056_32,"1,2"
SKI_0004_00_20230817_0056_33,2
SKI_0004_00_20230817_0056_34,2
SKI_0004_00_20230817_0056_35,2
SKI_0004_00_20230817_0057_1,1
SKI_0004_00_20230817_0057_2,1
SKI_0004_00_20230817_0057_3,1
SKI_0004_00_20230817_0057_4,1
SKI_0004_00_20230817_0057_5,1
SKI_0004_00_20230817_0057_6,1
SKI_0004_00_20230817_0057_7,"1,2,6"
SKI_0004_00_20230817_0057_8,"1,2,6"
SKI_0004_00_20230817_0057_9,"1,2"
SKI_0004_00_20230817_0057_10,1
SKI_0004_00_20230817_0057_11,"1,2,6"
SKI_0004_00_20230817_0057_12,"1,2,6"
SKI_0004_00_20230817_0057_13,"1,2,6"
SKI_0004_00_20230817_0057_14,"1,2,6"
SKI_0004_00_20230817_0057_15,1
SKI_0004_00_20230817_0057_16,"1,2,6"
SKI_0004_00_20230817_0057_17,"1,2,6"
SKI_0004_00_20230817_0057_18,"1,2,6"
SKI_0004_00_20230817_0057_19,"1,2,6"
SKI_0004_00_20230817_0057_20,1
SKI_0004_00_20230817_0057_21,1
SKI_0004_00_20230817_0057_22,"1,2"
SKI_0004_00_20230817_0057_23,"1,2,6"
SKI_0004_00_20230817_0057_24,"1,2,6"
SKI_0004_00_20230817_0057_25,1
SKI_0004_00_20230817_0057_26,"1,2"
SKI_0004_00_20230817_0057_27,1
SKI_0004_00_20230817_0057_28,1
SKI_0004_00_20230817_0057_29,1
SKI_0004_00_20230817_0057_30,1
SKI_0004_00_20230817_0057_31,2
SKI_0004_00_20230817_0057_32,1
SKI_0004_00_20230817_0057_33,1
SKI_0004_00_20230817_0057_34,1
SKI_0004_00_20230817_0057_35,1
SKI_0004_00_20230817_0058_1,1
SKI_0004_00_20230817_0058_2,1
SKI_0004_00_20230817_0058_3,1
SKI_0004_00_20230817_0058_4,1
SKI_0004_00_20230817_0058_5,1
SKI_0004_00_20230817_0058_6,1
SKI_0004_00_20230817_0058_7,1
SKI_0004_00_20230817_0058_8,1
SKI_0004_00_20230817_0058_9,"1,3"
SKI_0004_00_20230817_0058_10,"1,3"
SKI_0004_00_20230817_0058_11,"1,3"
SKI_0004_00_20230817_0058_12,"1,2,3"
SKI_0004_00_20230817_0058_13,"1,2,3"
SKI_0004_00_20230817_0058_14,3
SKI_0004_00_20230817_0058_15,"1,3"
SKI_0004_00_20230817_0058_16,"1,2,3"
SKI_0004_00_20230817_0058_17,"1,2,3"
SKI_0004_00_20230817_0058_18,"1,2,3"
SKI_0004_00_20230817_0058_19,"1,2,3"
SKI_0004_00_20230817_0058_20,1
SKI_0004_00_20230817_0058_21,1
SKI_0004_00_20230817_0058_22,"1,2,3"
SKI_0004_00_20230817_0058_23,"1,2,3"
SKI_0004_00_20230817_0058_24,"1,2"
SKI_0004_00_20230817_0058_25,"1,2,3"
SKI_0004_00_20230817_0058_26,"1,3"
SKI_0004_00_20230817_0058_27,"1,3"
SKI_0004_00_20230817_0058_28,"1,3"
SKI_0004_00_20230817_0058_29,"1,2,3,6"
SKI_0004_00_20230817_0058_30,"1,2,3,6"
SKI_0004_00_20230817_0058_31,"1,2"
SKI_0004_00_20230817_0058_32,"1,2,3"
SKI_0004_00_20230817_0058_33,"1,2,3,6"
SKI_0004_00_20230817_0058_34,"1,2,6"
SKI_0004_00_20230817_0058_35,"1,2,3"
SKI_0004_00_20230817_0059_1,"1,3"
SKI_0004_00_20230817_0059_2,"1,3"
SKI_0004_00_20230817_0059_3,"1,3,5"
SKI_0004_00_20230817_0059_4,"1,2,3"
SKI_0004_00_20230817_0059_5,1
SKI_0004_00_20230817_0059_6,1
SKI_0004_00_20230817_0059_7,"1,2,3"
SKI_0004_00_20230817_0059_8,"1,2,3"
SKI_0004_00_20230817_0059_9,"1,2,3"
SKI_0004_00_20230817_0059_10,1
SKI_0004_00_20230817_0059_11,1
SKI_0004_00_20230817_0059_12,"1,2,3"
SKI_0004_00_20230817_0059_13,"2,3"
SKI_0004_00_20230817_0059_14,"1,2,3"
SKI_0004_00_20230817_0059_15,1
SKI_0004_00_20230817_0059_16,1
SKI_0004_00_20230817_0059_17,"1,2,6"
SKI_0004_00_20230817_0059_18,"1,2,3"
SKI_0004_00_20230817_0059_19,"1,2,3"
SKI_0004_00_20230817_0059_20,"1,2,3"
SKI_0004_00_20230817_0059_21,1
SKI_0004_00_20230817_0059_22,1
SKI_0004_00_20230817_0059_23,"1,2"
SKI_0004_00_20230817_0059_24,"1,2,3"
SKI_0004_00_20230817_0059_25,"1,2,3,6"
SKI_0004_00_20230817_0059_26,"1,2,6"
SKI_0004_00_20230817_0059_27,"1,2,6"
SKI_0004_00_20230817_0059_28,1
SKI_0004_00_20230817_0059_29,"1,2,3"
SKI_0004_00_20230817_0059_30,"1,2,3,6"
SKI_0004_00_20230817_0059_31,1
SKI_0004_00_20230817_0059_32,1
SKI_0004_00_20230817_0059_33,"1,2"
SKI_0004_00_20230817_0059_34,"1,2,3"
SKI_0004_00_20230817_0059_35,"1,3"
SKI_0004_00_20230817_0060_1,"1,2,6"
SKI_0004_00_20230817_0060_2,"1,2,6"
SKI_0004_00_20230817_0060_3,"1,2,6"
SKI_0004_00_20230817_0060_4,"1,2,6"
SKI_0004_00_20230817_0060_5,"1,2,6"
SKI_0004_00_20230817_0060_6,"1,2,6"
SKI_0004_00_20230817_0060_7,"1,2,6"
SKI_0004_00_20230817_0060_8,"1,2,6"
SKI_0004_00_20230817_0060_9,"1,2,6"
SKI_0004_00_20230817_0060_10,"1,2,6"
SKI_0004_00_20230817_0060_11,1
SKI_0004_00_20230817_0060_12,"1,2,6"
SKI_0004_00_20230817_0060_13,"1,2,6"
SKI_0004_00_20230817_0060_14,"1,2,6"
SKI_0004_00_20230817_0060_15,1
SKI_0004_00_20230817_0060_16,"1,2,6"
SKI_0004_00_20230817_0060_17,"1,2,6"
SKI_0004_00_20230817_0060_18,1
SKI_0004_00_20230817_0060_19,1
SKI_0004_00_20230817_0060_20,1
SKI_0004_00_20230817_0060_21,"1,2,6"
SKI_0004_00_20230817_0060_22,"1,2,6"
SKI_0004_00_20230817_0060_23,1
SKI_0004_00_20230817_0060_24,1
SKI_0004_00_20230817_0060_25,1
SKI_0004_00_20230817_0060_26,"1,2,6"
SKI_0004_00_20230817_0060_27,"1,2,6"
SKI_0004_00_20230817_0060_28,"1,2,6"
SKI_0004_00_20230817_0060_29,"1,2,6"
SKI_0004_00_20230817_0060_30,1
SKI_0004_00_20230817_0060_31,"1,2,6"
SKI_0004_00_20230817_0060_32,"1,2,6"
SKI_0004_00_20230817_0060_33,"1,2,6"
SKI_0004_00_20230817_0060_34,"1,2,6"
SKI_0004_00_20230817_0060_35,1
SKI_0004_00_20230817_0061_1,"2,6"
SKI_0004_00_20230817_0061_2,"2,6"
SKI_0004_00_20230817_0061_3,"1,2,6"
SKI_0004_00_20230817_0061_4,"1,2,3,6"
SKI_0004_00_20230817_0061_5,"1,3"
SKI_0004_00_20230817_0061_6,"2,6"
SKI_0004_00_20230817_0061_7,"2,6"
SKI_0004_00_20230817_0061_8,"1,2,6"
SKI_0004_00_20230817_0061_9,"2,6"
SKI_0004_00_20230817_0061_10,"1,2,6"
SKI_0004_00_20230817_0061_11,"2,6"
SKI_0004_00_20230817_0061_12,"2,3,6"
SKI_0004_00_20230817_0061_13,"1,2,6,8"
SKI_0004_00_20230817_0061_14,"2,3,6,8"
SKI_0004_00_20230817_0061_15,"1,2,6"
SKI_0004_00_20230817_0061_16,"1,2,3,6"
SKI_0004_00_20230817_0061_17,"1,3"
SKI_0004_00_20230817_0061_18,"1,2,3,6"
SKI_0004_00_20230817_0061_19,"1,2,6"
SKI_0004_00_20230817_0061_20,"2,6"
SKI_0004_00_20230817_0061_21,"2,3,6"
SKI_0004_00_20230817_0061_22,3
SKI_0004_00_20230817_0061_23,"1,3"
SKI_0004_00_20230817_0061_24,"1,2,6"
SKI_0004_00_20230817_0061_25,"2,6"
SKI_0004_00_20230817_0061_26,"1,2,3,6"
SKI_0004_00_20230817_0061_27,"1,2,3,6"
SKI_0004_00_20230817_0061_28,"1,2,3,6"
SKI_0004_00_20230817_0061_29,"1,2,3,6"
SKI_0004_00_20230817_0061_30,"2,6"
SKI_0004_00_20230817_0061_31,"1,2,3,6"
SKI_0004_00_20230817_0061_32,"1,2,6"
SKI_0004_00_20230817_0061_33,"2,6"
SKI_0004_00_20230817_0061_34,"1,2,3,6"
SKI_0004_00_20230817_0061_35,"2,3,6"
SKI_0004_00_20230817_0062_1,"1,6"
SKI_0004_00_20230817_0062_2,"1,3"
SKI_0004_00_20230817_0062_3,"1,3"
SKI_0004_00_20230817_0062_4,1
SKI_0004_00_20230817_0062_5,1
SKI_0004_00_20230817_0062_6,"1,3"
SKI_0004_00_20230817_0062_7,"1,2,6"
SKI_0004_00_20230817_0062_8,"1,5"
SKI_0004_00_20230817_0062_9,"1,2,6,8"
SKI_0004_00_20230817_0062_10,"1,2,6"
SKI_0004_00_20230817_0062_11,"1,8"
SKI_0004_00_20230817_0062_12,"1,8"
SKI_0004_00_20230817_0062_13,"1,8"
SKI_0004_00_20230817_0062_14,"1,2,6"
SKI_0004_00_20230817_0062_15,"2,6"
SKI_0004_00_20230817_0062_16,"1,2,6,8"
SKI_0004_00_20230817_0062_17,"1,2,6,8"
SKI_0004_00_20230817_0062_18,"1,2,6,8"
SKI_0004_00_20230817_0062_19,"1,2,6"
SKI_0004_00_20230817_0062_20,"1,2,6"
SKI_0004_00_20230817_0062_21,"1,2,6,8"
SKI_0004_00_20230817_0062_22,"1,2,6,8"
SKI_0004_00_20230817_0062_23,1
SKI_0004_00_20230817_0062_24,"1,2,6"
SKI_0004_00_20230817_0062_25,"2,6"
SKI_0004_00_20230817_0062_26,"1,2,3"
SKI_0004_00_20230817_0062_27,"1,2,3,6"
SKI_0004_00_20230817_0062_28,"1,2,6"
SKI_0004_00_20230817_0062_29,"1,2,3,6"
SKI_0004_00_20230817_0062_30,"2,3,6"
SKI_0004_00_20230817_0062_31,"2,3,6"
SKI_0004_00_20230817_0062_32,"1,2,3,6"
SKI_0004_00_20230817_0062_33,"1,2,3,6"
SKI_0004_00_20230817_0062_34,"2,3,6"
SKI_0004_00_20230817_0062_35,3
SKI_0004_00_20230817_0063_1,"1,3,6"
SKI_0004_00_20230817_0063_2,"1,3"
SKI_0004_00_20230817_0063_3,1
SKI_0004_00_20230817_0063_4,"1,8"
SKI_0004_00_20230817_0063_5,1
SKI_0004_00_20230817_0063_6,1
SKI_0004_00_20230817_0063_7,"1,2,6"
SKI_0004_00_20230817_0063_8,1
SKI_0004_00_20230817_0063_9,"1,8"
SKI_0004_00_20230817_0063_10,1
SKI_0004_00_20230817_0063_11,"1,8"
SKI_0004_00_20230817_0063_12,"1,8"
SKI_0004_00_20230817_0063_13,"1,3,6"
SKI_0004_00_20230817_0063_14,"1,3"
SKI_0004_00_20230817_0063_15,"1,3,8"
SKI_0004_00_20230817_0063_16,1
SKI_0004_00_20230817_0063_17,"1,8"
SKI_0004_00_20230817_0063_18,"1,3,6"
SKI_0004_00_20230817_0063_19,"1,3"
SKI_0004_00_20230817_0063_20,"1,3"
SKI_0004_00_20230817_0063_21,"1,3"
SKI_0004_00_20230817_0063_22,"1,3"
SKI_0004_00_20230817_0063_23,"1,2"
SKI_0004_00_20230817_0063_24,"1,3"
SKI_0004_00_20230817_0063_25,"1,2,3"
SKI_0004_00_20230817_0063_26,"1,3"
SKI_0004_00_20230817_0063_27,"1,3,6,8"
SKI_0004_00_20230817_0063_28,"1,3,8"
SKI_0004_00_20230817_0063_29,"1,8"
SKI_0004_00_20230817_0063_30,"1,8"
SKI_0004_00_20230817_0063_31,"1,6,8"
SKI_0004_00_20230817_0063_32,"1,6,8"
SKI_0004_00_20230817_0063_33,"1,8"
SKI_0004_00_20230817_0063_34,1
SKI_0004_00_20230817_0063_35,1
SKI_0004_00_20230817_0064_1,1
SKI_0004_00_20230817_0064_2,1
SKI_0004_00_20230817_0064_3,1
SKI_0004_00_20230817_0064_4,1
SKI_0004_00_20230817_0064_5,"1,8"
SKI_0004_00_20230817_0064_6,1
SKI_0004_00_20230817_0064_7,1
SKI_0004_00_20230817_0064_8,1
SKI_0004_00_20230817_0064_9,1
SKI_0004_00_20230817_0064_10,1
SKI_0004_00_20230817_0064_11,1
SKI_0004_00_20230817_0064_12,"1,2,3,8"
SKI_0004_00_20230817_0064_13,"1,2"
SKI_0004_00_20230817_0064_14,1
SKI_0004_00_20230817_0064_15,1
SKI_0004_00_20230817_0064_16,"1,3,8"
SKI_0004_00_20230817_0064_17,"1,3"
SKI_0004_00_20230817_0064_18,"1,8"
SKI_0004_00_20230817_0064_19,1
SKI_0004_00_20230817_0064_20,"1,8"
SKI_0004_00_20230817_0064_21,"1,3,6,8"
SKI_0004_00_20230817_0064_22,"1,3,5"
SKI_0004_00_20230817_0064_23,"1,3"
SKI_0004_00_20230817_0064_24,"1,3,8"
SKI_0004_00_20230817_0064_25,"1,8"
SKI_0004_00_20230817_0064_26,"1,3"
SKI_0004_00_20230817_0064_27,3
SKI_0004_00_20230817_0064_28,"1,3,8"
SKI_0004_00_20230817_0064_29,"1,2,3"
SKI_0004_00_20230817_0064_30,"1,8"
SKI_0004_00_20230817_0064_31,"1,3"
SKI_0004_00_20230817_0064_32,"1,3"
SKI_0004_00_20230817_0064_33,"1,3,8"
SKI_0004_00_20230817_0064_34,1
SKI_0004_00_20230817_0064_35,1
SKI_0004_00_20230817_0065_1,"1,3,8"
SKI_0004_00_20230817_0065_2,"1,3,8"
SKI_0004_00_20230817_0065_3,"1,3,8"
SKI_0004_00_20230817_0065_4,"1,3,8"
SKI_0004_00_20230817_0065_5,"1,3"
SKI_0004_00_20230817_0065_6,"1,3,8"
SKI_0004_00_20230817_0065_7,"1,3,8"
SKI_0004_00_20230817_0065_8,"1,3"
SKI_0004_00_20230817_0065_9,3
SKI_0004_00_20230817_0065_10,"1,3,8"
SKI_0004_00_20230817_0065_11,"1,3,6,8"
SKI_0004_00_20230817_0065_12,1
SKI_0004_00_20230817_0065_13,1
SKI_0004_00_20230817_0065_14,"1,3"
SKI_0004_00_20230817_0065_15,3
SKI_0004_00_20230817_0065_16,"1,3,8"
SKI_0004_00_20230817_0065_17,"1,3,8"
SKI_0004_00_20230817_0065_18,"1,3"
SKI_0004_00_20230817_0065_19,3
SKI_0004_00_20230817_0065_20,3
SKI_0004_00_20230817_0065_21,"1,3,8"
SKI_0004_00_20230817_0065_22,"1,3,8"
SKI_0004_00_20230817_0065_23,"1,3,8"
SKI_0004_00_20230817_0065_24,3
SKI_0004_00_20230817_0065_25,3
SKI_0004_00_20230817_0065_26,3
SKI_0004_00_20230817_0065_27,"1,3,8"
SKI_0004_00_20230817_0065_28,"1,3,8"
SKI_0004_00_20230817_0065_29,3
SKI_0004_00_20230817_0065_30,3
SKI_0004_00_20230817_0065_31,3
SKI_0004_00_20230817_0065_32,3
SKI_0004_00_20230817_0065_33,3
SKI_0004_00_20230817_0065_34,3
SKI_0004_00_20230817_0065_35,3
SKI_0004_00_20230817_0066_1,"1,3"
SKI_0004_00_20230817_0066_2,"1,2,3"
SKI_0004_00_20230817_0066_3,"1,3"
SKI_0004_00_20230817_0066_4,1
SKI_0004_00_20230817_0066_5,"1,3"
SKI_0004_00_20230817_0066_6,"1,3"
SKI_0004_00_20230817_0066_7,"1,3,5"
SKI_0004_00_20230817_0066_8,"1,3,5"
SKI_0004_00_20230817_0066_9,"1,3,5"
SKI_0004_00_20230817_0066_10,"1,3"
SKI_0004_00_20230817_0066_11,"1,3"
SKI_0004_00_20230817_0066_12,"1,3"
SKI_0004_00_20230817_0066_13,"1,3,5"
SKI_0004_00_20230817_0066_14,"1,3"
SKI_0004_00_20230817_0066_15,"1,3"
SKI_0004_00_20230817_0066_16,"1,2,3"
SKI_0004_00_20230817_0066_17,1
SKI_0004_00_20230817_0066_18,"1,3,5"
SKI_0004_00_20230817_0066_19,"1,3"
SKI_0004_00_20230817_0066_20,"1,2,3"
SKI_0004_00_20230817_0066_21,"1,3"
SKI_0004_00_20230817_0066_22,"1,3,5"
SKI_0004_00_20230817_0066_23,"1,3"
SKI_0004_00_20230817_0066_24,"1,3"
SKI_0004_00_20230817_0066_25,"1,3"
SKI_0004_00_20230817_0066_26,"1,3"
SKI_0004_00_20230817_0066_27,"1,3,5"
SKI_0004_00_20230817_0066_28,"1,3"
SKI_0004_00_20230817_0066_29,"1,3"
SKI_0004_00_20230817_0066_30,"1,3"
SKI_0004_00_20230817_0066_31,"1,3"
SKI_0004_00_20230817_0066_32,"1,3"
SKI_0004_00_20230817_0066_33,"1,3,5"
SKI_0004_00_20230817_0066_34,"1,3,5"
SKI_0004_00_20230817_0066_35,"1,3"
SKI_0004_00_20230817_0067_1,"1,6"
SKI_0004_00_20230817_0067_2,1
SKI_0004_00_20230817_0067_3,"1,3,6,8"
SKI_0004_00_20230817_0067_4,"1,3,6,8"
SKI_0004_00_20230817_0067_5,"1,6"
SKI_0004_00_20230817_0067_6,1
SKI_0004_00_20230817_0067_7,"1,6"
SKI_0004_00_20230817_0067_8,"1,3,6,8"
SKI_0004_00_20230817_0067_9,"1,3,6,8"
SKI_0004_00_20230817_0067_10,"1,2,3,6,8"
SKI_0004_00_20230817_0067_11,1
SKI_0004_00_20230817_0067_12,1
SKI_0004_00_20230817_0067_13,"1,6"
SKI_0004_00_20230817_0067_14,"1,3,6,8"
SKI_0004_00_20230817_0067_15,"1,3,6,8"
SKI_0004_00_20230817_0067_16,1
SKI_0004_00_20230817_0067_17,1
SKI_0004_00_20230817_0067_18,"1,6"
SKI_0004_00_20230817_0067_19,"1,3,6,8"
SKI_0004_00_20230817_0067_20,"1,3,6,8"
SKI_0004_00_20230817_0067_21,1
SKI_0004_00_20230817_0067_22,1
SKI_0004_00_20230817_0067_23,1
SKI_0004_00_20230817_0067_24,"1,3,6,8"
SKI_0004_00_20230817_0067_25,"1,3,6,8"
SKI_0004_00_20230817_0067_26,"1,2,6"
SKI_0004_00_20230817_0067_27,"1,2,3,6,8"
SKI_0004_00_20230817_0067_28,"1,6"
SKI_0004_00_20230817_0067_29,"1,2,3,6,8"
SKI_0004_00_20230817_0067_30,"1,3,8"
SKI_0004_00_20230817_0067_31,"1,2,3,6,8"
SKI_0004_00_20230817_0067_32,"1,3,6"
SKI_0004_00_20230817_0067_33,"1,3,6"
SKI_0004_00_20230817_0067_34,"1,3,8"
SKI_0004_00_20230817_0067_35,"1,3,8"
SKI_0004_00_20230817_0068_1,1
SKI_0004_00_20230817_0068_2,"1,2,6,8"
SKI_0004_00_20230817_0068_3,"1,2,6,8"
SKI_0004_00_20230817_0068_4,"1,2,3,6"
SKI_0004_00_20230817_0068_5,"1,2,6"
SKI_0004_00_20230817_0068_6,"1,3,6,8"
SKI_0004_00_20230817_0068_7,"1,2,3,8"
SKI_0004_00_20230817_0068_8,1
SKI_0004_00_20230817_0068_9,1
SKI_0004_00_20230817_0068_10,"1,3,8"
SKI_0004_00_20230817_0068_11,"1,2,3,6,8"
SKI_0004_00_20230817_0068_12,"1,3,6,8"
SKI_0004_00_20230817_0068_13,1
SKI_0004_00_20230817_0068_14,"1,2,6,8"
SKI_0004_00_20230817_0068_15,"1,8"
SKI_0004_00_20230817_0068_16,"1,2,3,6"
SKI_0004_00_20230817_0068_17,"1,2,3,6"
SKI_0004_00_20230817_0068_18,"1,6"
SKI_0004_00_20230817_0068_19,"1,6"
SKI_0004_00_20230817_0068_20,1
SKI_0004_00_20230817_0068_21,"1,3,6"
SKI_0004_00_20230817_0068_22,"1,6"
SKI_0004_00_20230817_0068_23,1
SKI_0004_00_20230817_0068_24,1
SKI_0004_00_20230817_0068_25,1
SKI_0004_00_20230817_0068_26,"1,6"
SKI_0004_00_20230817_0068_27,"1,3,6,8"
SKI_0004_00_20230817_0068_28,"1,8"
SKI_0004_00_20230817_0068_29,1
SKI_0004_00_20230817_0068_30,1
SKI_0004_00_20230817_0068_31,"1,6"
SKI_0004_00_20230817_0068_32,"1,3,6,8"
SKI_0004_00_20230817_0068_33,1
SKI_0004_00_20230817_0068_34,1
SKI_0004_00_20230817_0068_35,1
SKI_0004_00_20230817_0069_1,1
SKI_0004_00_20230817_0069_2,"1,3"
SKI_0004_00_20230817_0069_3,"1,3"
SKI_0004_00_20230817_0069_4,1
SKI_0004_00_20230817_0069_5,1
SKI_0004_00_20230817_0069_6,"1,3"
SKI_0004_00_20230817_0069_7,"1,3"
SKI_0004_00_20230817_0069_8,"1,3"
SKI_0004_00_20230817_0069_9,1
SKI_0004_00_20230817_0069_10,1
SKI_0004_00_20230817_0069_11,1
SKI_0004_00_20230817_0069_12,3
SKI_0004_00_20230817_0069_13,"1,3"
SKI_0004_00_20230817_0069_14,1
SKI_0004_00_20230817_0069_15,1
SKI_0004_00_20230817_0069_16,1
SKI_0004_00_20230817_0069_17,3
SKI_0004_00_20230817_0069_18,"1,3"
SKI_0004_00_20230817_0069_19,1
SKI_0004_00_20230817_0069_20,1
SKI_0004_00_20230817_0069_21,"1,8"
SKI_0004_00_20230817_0069_22,"1,3"
SKI_0004_00_20230817_0069_23,"1,3"
SKI_0004_00_20230817_0069_24,"1,3"
SKI_0004_00_20230817_0069_25,1
SKI_0004_00_20230817_0069_26,1
SKI_0004_00_20230817_0069_27,1
SKI_0004_00_20230817_0069_28,1
SKI_0004_00_20230817_0069_29,1
SKI_0004_00_20230817_0069_30,1
SKI_0004_00_20230817_0069_31,1
SKI_0004_00_20230817_0069_32,1
SKI_0004_00_20230817_0069_33,1
SKI_0004_00_20230817_0069_34,1
SKI_0004_00_20230817_0069_35,1
SKI_0004_00_20230817_0070_1,1
SKI_0004_00_20230817_0070_2,"1,3"
SKI_0004_00_20230817_0070_3,"1,3"
SKI_0004_00_20230817_0070_4,"1,3"
SKI_0004_00_20230817_0070_5,"1,3"
SKI_0004_00_20230817_0070_6,"1,3"
SKI_0004_00_20230817_0070_7,"1,3"
SKI_0004_00_20230817_0070_8,"1,3,5"
SKI_0004_00_20230817_0070_9,"1,3"
SKI_0004_00_20230817_0070_11,1
SKI_0004_00_20230817_0070_12,"1,3,5"
SKI_0004_00_20230817_0070_13,"1,3,8"
SKI_0004_00_20230817_0070_16,"1,3"
SKI_0004_00_20230817_0070_17,"1,3,5"
SKI_0004_00_20230817_0070_18,"1,3"
SKI_0004_00_20230817_0070_20,"1,3"
SKI_0004_00_20230817_0070_21,"1,2,3"
SKI_0004_00_20230817_0070_22,"1,2,3,5"
SKI_0004_00_20230817_0070_23,1
SKI_0004_00_20230817_0070_24,"1,2,3"
SKI_0004_00_20230817_0070_25,"1,2,3"
SKI_0004_00_20230817_0070_26,"1,2"
SKI_0004_00_20230817_0070_27,"1,2,3"
SKI_0004_00_20230817_0070_28,1
SKI_0004_00_20230817_0070_29,1
SKI_0004_00_20230817_0070_30,"1,3"
SKI_0004_00_20230817_0070_31,1
SKI_0004_00_20230817_0070_32,1
SKI_0004_00_20230817_0070_33,1
SKI_0004_00_20230817_0070_34,1
SKI_0004_00_20230817_0070_35,"1,2,3"
SKI_0004_00_20230817_0071_1,1
SKI_0004_00_20230817_0071_2,1
SKI_0004_00_20230817_0071_3,1
SKI_0004_00_20230817_0071_4,"1,6"
SKI_0004_00_20230817_0071_5,1
SKI_0004_00_20230817_0071_6,1
SKI_0004_00_20230817_0071_7,1
SKI_0004_00_20230817_0071_8,1
SKI_0004_00_20230817_0071_9,"1,6"
SKI_0004_00_20230817_0071_10,"1,6"
SKI_0004_00_20230817_0071_11,1
SKI_0004_00_20230817_0071_12,1
SKI_0004_00_20230817_0071_13,1
SKI_0004_00_20230817_0071_14,1
SKI_0004_00_20230817_0071_15,1
SKI_0004_00_20230817_0071_16,1
SKI_0004_00_20230817_0071_17,1
SKI_0004_00_20230817_0071_18,1
SKI_0004_00_20230817_0071_19,1
SKI_0004_00_20230817_0071_20,1
SKI_0004_00_20230817_0071_21,1
SKI_0004_00_20230817_0071_22,1
SKI_0004_00_20230817_0071_23,1
SKI_0004_00_20230817_0071_24,1
SKI_0004_00_20230817_0071_25,1
SKI_0004_00_20230817_0071_26,1
SKI_0004_00_20230817_0071_27,1
SKI_0004_00_20230817_0071_28,1
SKI_0004_00_20230817_0071_29,1
SKI_0004_00_20230817_0071_30,1
SKI_0004_00_20230817_0071_31,1
SKI_0004_00_20230817_0071_32,1
